DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:11:50 PM
0.00 mm;0.00 mm;2.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
918	125.010	-41.928
919	125.652	-42.406
920	125.695	-42.357
921	125.762	-42.445
922	125.783	-41.767
923	126.024	-42.145
924	126.120	-41.910
925	126.270	-41.983
926	126.341	-42.623
927	126.442	-42.370
928	126.459	-41.955
929	126.461	-42.312
930	126.500	-41.816
931	126.584	-40.646
932	126.648	-41.828
933	126.675	-42.020
934	126.857	-41.593
935	127.092	-42.723
936	127.491	-42.660
937	127.773	-42.400
938	127.908	-42.085
939	128.061	-41.413
940	129.151	-42.132
941	129.202	-41.442
942	129.254	-41.793
943	129.404	-42.331
944	129.488	-42.016
945	129.708	-41.566
946	129.783	-41.814
947	130.043	-42.580
948	130.595	41.805
949	130.805	-5.783
950	132.226	-42.323
951	132.518	-42.106
952	132.849	-42.184
953	132.889	-42.394
954	132.967	-42.028
955	133.432	-41.137
956	133.502	-40.262
957	133.714	-42.057
958	134.018	-42.038
959	134.558	-41.172
960	134.576	-41.352
961	134.789	-43.191
962	135.088	-41.951
963	135.135	-41.679
964	135.153	-42.165
965	135.506	-41.611
966	135.554	-41.983
967	135.695	-42.460
968	135.744	-41.591
969	135.777	-41.697
970	135.816	-41.906
971	135.857	-41.989
972	135.928	-41.934
973	136.015	-42.406
974	136.108	-42.474
975	136.122	-41.871
976	136.153	-41.624
977	136.200	-42.380
978	136.293	-41.560
979	136.307	-42.220
980	136.359	-41.963
981	136.454	-42.032
982	136.481	-25.999
983	136.485	-42.149
984	136.502	-41.967
985	140.001	-43.267
986	140.475	-42.231
987	140.697	-43.802
988	140.740	-41.438
989	140.750	-42.251
990	140.784	-42.063
991	140.832	-43.408
992	140.920	-42.864
993	141.007	-43.416
994	141.042	-42.445
995	141.090	-42.746
996	141.127	-42.059
997	141.192	-41.429
998	141.206	-42.112
999	141.214	-41.812
1000	141.230	-42.269
1001	141.263	-41.579
1002	141.390	-41.599
1003	141.435	-41.797
1004	141.440	-42.654
1005	141.470	-42.116
1006	141.525	-41.916
1007	141.596	-41.877
1008	141.601	-42.171
1009	141.609	-41.895
1010	141.612	-42.224
1011	141.647	-42.519
1012	141.715	-41.442
1013	141.820	-43.212
1014	141.855	-42.584
1015	141.857	-41.769
1016	141.869	-41.965
1017	141.955	-42.224
1018	141.998	-42.374
1019	142.097	-41.648
1020	142.132	-41.832
1021	142.249	-41.836
1022	142.444	-43.191
1023	142.566	-43.291
1024	142.580	-41.677
1025	142.616	-43.355
1026	142.633	-41.435
1027	142.773	-42.785
1028	142.782	-41.491
1029	142.785	-42.905
1030	143.094	-41.750
1031	143.198	-41.384
1032	143.203	-41.231
1033	143.359	-42.533
1034	143.414	-42.615
1035	143.631	-42.736
1036	143.834	46.259
1037	144.207	-42.881
1038	144.279	-41.685
1039	144.503	-42.529
1040	144.854	-41.380
1041	144.881	-42.639
1042	144.889	-41.675
1043	144.912	-42.570
1044	146.123	-40.458
1045	146.592	-41.963
1046	146.742	-42.415
1047	146.840	-42.365
1048	147.297	-43.275
1049	147.326	-42.271
1050	147.362	-41.869
1051	147.422	-41.393
1052	147.444	-41.527
1053	147.539	-41.407
1054	147.733	-41.973
1055	147.787	-42.331
1056	147.904	-42.280
1057	148.347	-41.889
1058	148.398	-41.926
1059	148.497	-41.405
1060	148.560	-42.382
1061	148.837	-42.791
1062	148.920	-42.306
1063	149.053	-41.632
1064	149.136	-42.552
1065	149.518	-41.832
1066	149.557	-42.124
1067	149.641	-41.875
1068	150.004	-41.206
1069	150.463	-42.012
1070	150.499	-43.672
1071	150.537	-42.036
1072	150.892	-43.312
1073	151.511	-42.891
1074	151.587	-41.785
1075	151.880	-40.749
1076	152.479	-42.231
1077	152.531	-42.090
1078	152.559	-16.328
1079	152.642	-43.408
1080	152.792	-42.556
1081	152.859	-42.919
1082	153.019	-41.133
1083	153.208	-42.977
1084	153.398	-42.075
1085	153.552	-42.744
1086	153.555	-41.337
1087	153.767	-41.566
1088	153.973	-41.384
1089	153.977	-41.783
1090	154.312	-42.163
1091	154.500	-42.535
1092	154.515	-41.638
1093	154.595	-41.758
1094	154.658	-42.605
1095	154.736	-42.036
1096	154.788	-42.848
1097	154.797	-41.748
1098	154.844	-42.335
1099	154.872	-42.335
1100	154.874	-42.034
1101	154.888	-42.396
1102	154.981	-42.752
1103	154.998	-41.779
1104	155.008	-41.840
1105	155.011	-41.583
1106	155.029	-41.893
1107	155.195	-42.566
1108	155.201	-42.083
1109	155.205	-41.683
1110	155.291	-41.519
1111	155.347	-42.672
1112	155.381	-41.989
1113	155.439	-42.879
1114	155.472	-41.423
1115	155.500	-41.489
1116	155.514	-41.975
1117	155.522	-42.222
1118	155.591	-41.901
1119	155.606	-41.973
1120	155.640	-42.173
1121	155.706	-42.502
1122	155.769	-41.742
1123	155.868	-42.795
1124	155.909	-42.098
1125	155.957	-41.844
1126	156.212	-42.707
1127	156.244	-42.509
1128	156.285	-42.276
1129	156.335	-41.669
1130	156.425	-41.466
1131	156.459	-42.748
1132	156.508	-42.427
1133	156.537	-41.603
1134	156.546	-41.979
1135	156.827	-43.071
1136	156.849	-42.153
1137	156.885	-42.588
1138	156.901	-42.085
1139	156.919	-42.588
1140	156.970	-42.145
1141	156.984	-42.783
1142	157.039	-43.257
1143	157.107	-41.875
1144	157.160	-41.879
1145	157.276	-41.816
1146	157.301	-41.658
1147	157.602	-42.049
1148	157.634	-42.535
1149	157.637	-43.571
1150	157.639	-41.554
1151	157.851	-42.333
1152	157.885	-42.666
1153	157.936	-42.263
1154	157.942	-41.922
1155	157.944	-40.957
1156	157.948	-41.552
1157	157.970	-42.098
1158	157.973	-41.711
1159	158.063	-42.292
1160	158.282	-42.423
1161	158.306	-42.040
1162	158.556	-41.834
1163	158.592	-42.979
1164	158.607	-41.681
1165	158.654	-42.284
1166	158.659	-41.499
1167	158.825	-42.686
1168	159.001	-41.899
1169	159.008	-42.431
1170	159.036	-41.959
1171	159.084	-41.781
1172	159.100	-42.171
1173	159.103	-42.090
1174	159.134	-42.482
1175	159.184	-41.948
1176	159.189	-41.953
1177	159.219	-41.669
1178	159.270	-42.041
1179	159.346	-42.488
1180	159.440	-42.985
1181	159.461	-41.638
1182	159.545	-41.632
1183	159.551	-40.638
1184	159.603	-43.312
1185	159.630	-42.196
1186	160.761	-42.971
1187	160.858	-41.881
1188	161.001	-40.667
1189	161.153	-43.263
1190	161.235	-42.261
1191	161.253	-42.656
1192	161.309	-42.690
1193	161.454	-42.053
